station,valid,tmpf,metar
EGLC,2026-05-12 22:20,55.40,EGLC 122220Z AUTO 28010KT 9999 NCD 13/04 Q1010
EGLC,2026-05-12 22:50,53.60,EGLC 122250Z AUTO 27010KT 9999 NCD 12/03 Q1010
EGLC,2026-05-12 23:20,53.60,EGLC 122320Z AUTO 28009KT 9999 NCD 12/03 Q1010
EGLC,2026-05-12 23:50,51.80,EGLC 122350Z AUTO 27009KT 9999 NCD 11/03 Q1009
EGLC,2026-05-13 00:20,51.80,EGLC 130020Z AUTO 25008KT 9999 NCD 11/02 Q1009
EGLC,2026-05-13 00:50,50.00,EGLC 130050Z AUTO 23008KT 9999 NCD 10/03 Q1008
EGLC,2026-05-13 01:20,48.20,EGLC 130120Z AUTO 23008KT 9999 NCD 09/03 Q1008
EGLC,2026-05-13 01:50,48.20,EGLC 130150Z AUTO 23007KT 9999 NCD 09/02 Q1007
EGLC,2026-05-13 02:20,48.20,EGLC 130220Z AUTO 23010KT 9999 NCD 09/03 Q1007
EGLC,2026-05-13 02:50,50.00,EGLC 130250Z AUTO 24011KT 9999 NCD 10/04 Q1006
EGLC,2026-05-13 03:20,50.00,EGLC 130320Z AUTO 23009KT 9999 NCD 10/05 Q1005
EGLC,2026-05-13 03:50,50.00,EGLC 130350Z AUTO 24010KT 9999 NCD 10/05 Q1005
EGLC,2026-05-13 04:20,50.00,EGLC 130420Z AUTO 24010KT 9999 NCD 10/06 Q1005
EGLC,2026-05-13 04:50,50.00,EGLC 130450Z AUTO 24009KT 9999 -RA BKN049 10/06 Q1005
EGLC,2026-05-13 05:20,50.00,EGLC 130520Z AUTO 24010KT 210V270 9999 NCD 10/06 Q1005
EGLC,2026-05-13 05:50,51.80,EGLC 130550Z AUTO 25012KT 9999 FEW047 11/06 Q1004
EGLC,2026-05-13 06:20,50.00,EGLC 130620Z AUTO 25012KT 9999 FEW023 10/05 Q1004
EGLC,2026-05-13 06:50,51.80,EGLC 130650Z AUTO 24011KT 9999 FEW028 11/04 Q1004
EGLC,2026-05-13 07:20,51.80,EGLC 130720Z AUTO 25011KT 210V270 9999 BKN028 11/04 Q1003
EGLC,2026-05-13 07:50,53.60,EGLC 130750Z AUTO 27015KT 9999 BKN031 BKN039 12/04 Q1003
EGLC,2026-05-13 08:20,53.60,EGLC 130820Z AUTO 27011KT 240V310 9999 SCT033 BKN039 12/04 Q1003
EGLC,2026-05-13 08:50,53.60,EGLC 130850Z AUTO 27014KT 9999 -RA SCT033/// BKN041/// BKN049/// //////CB 12/04 Q1003
EGLC,2026-05-13 09:20,55.40,EGLC 130920Z AUTO 25012KT 210V290 9999 SCT041/// //////TCU 13/03 Q1002
EGLC,2026-05-13 09:50,50.00,EGLC 130950Z AUTO 26013KT 9999 SHGR BKN036/// BKN046/// //////CB 10/05 Q1002
EGLC,2026-05-13 10:20,48.20,EGLC 131020Z AUTO 27014KT 9999 -RA VCTS BKN032/// OVC044/// //////CB 09/05 Q1002 RETSGR RETSRA RESHGR
EGLC,2026-05-13 10:50,53.60,EGLC 131050Z AUTO 27015KT 240V300 9999 NCD 12/05 Q1002
EGLC,2026-05-13 11:20,53.60,EGLC 131120Z AUTO 24013KT 9999 BKN032/// BKN043/// //////CB 12/05 Q1001
EGLC,2026-05-13 11:50,53.60,EGLC 131150Z AUTO 23015KT 9999 FEW032/// BKN044/// //////CB 12/07 Q1001 RERA
EGLC,2026-05-13 12:20,51.80,EGLC 131220Z AUTO 25012KT 9999 SHGR SCT035/// SCT043/// //////CB 11/06 Q1001
EGLC,2026-05-13 12:50,53.60,EGLC 131250Z AUTO 29011KT 250V320 9999 VCTS SCT039/// BKN046/// //////CB 12/04 Q1001 RETSGR RETSRA RESHGR
EGLC,2026-05-13 13:20,53.60,EGLC 131320Z AUTO 30014KT 270V340 9999 VCTS SCT041/// SCT049/// //////CB 12/05 Q1001
EGLC,2026-05-13 13:50,48.20,EGLC 131350Z 29012KT 260V330 9999 -RA VCTS SCT025CB BKN037 BKN046 09/05 Q1001 RETSRA
EGLC,2026-05-13 14:20,51.80,EGLC 131420Z AUTO 28009KT 240V320 9999 //////CB 11/06 Q1001
EGLC,2026-05-13 14:50,50.00,EGLC 131450Z AUTO 30015G26KT 250V330 9999 -RA FEW024/// BKN034/// //////CB 10/05 Q1001
EGLC,2026-05-13 15:20,50.00,EGLC 131520Z AUTO 27011KT 9999 //////CB 10/04 Q1001
EGLC,2026-05-13 15:50,51.80,EGLC 131550Z AUTO 27012KT 9999 NCD 11/05 Q1001
EGLC,2026-05-13 16:20,53.60,EGLC 131620Z AUTO 26016KT 220V290 9999 FEW033/// SCT044/// //////CB 12/05 Q1001
EGLC,2026-05-13 16:50,48.20,EGLC 131650Z AUTO 32012KT 280V360 9999 FEW041/// //////CB 09/04 Q1002 RETS RETSRA
EGLC,2026-05-13 17:20,50.00,EGLC 131720Z AUTO 27008KT 9999 SCT039/// //////CB 10/05 Q1001
EGLC,2026-05-13 17:50,50.00,EGLC 131750Z AUTO 29011KT 260V320 9999 -RA BKN034 BKN041 10/05 Q1002
EGLC,2026-05-13 18:20,50.00,EGLC 131820Z AUTO 29010KT 260V350 9999 -RA FEW028/// SCT036/// BKN046/// //////CB 10/05 Q1001
EGLC,2026-05-13 18:50,50.00,EGLC 131850Z AUTO 28009KT 9999 NCD 10/05 Q1001
EGLC,2026-05-13 19:20,50.00,EGLC 131920Z AUTO 28009KT 9999 NCD 10/05 Q1001
EGLC,2026-05-13 19:50,48.20,EGLC 131950Z AUTO 27009KT 9999 NCD 09/05 Q1002
EGLC,2026-05-13 20:20,48.20,EGLC 132020Z AUTO 28007KT 9999 NCD 09/05 Q1002
EGLC,2026-05-13 20:50,48.20,EGLC 132050Z AUTO 28006KT 9999 NCD 09/05 Q1002
EGLC,2026-05-13 21:20,48.20,EGLC 132120Z AUTO 28008KT 250V310 9999 -RA NCD 09/05 Q1002
EGLC,2026-05-13 21:50,48.20,EGLC 132150Z AUTO 28008KT 9999 NCD 09/05 Q1001
EGLC,2026-05-13 22:20,48.20,EGLC 132220Z AUTO 28008KT 9999 NCD 09/05 Q1001
EGLC,2026-05-13 22:50,48.20,EGLC 132250Z AUTO 28010KT 9999 FEW038 09/05 Q1001
EGLC,2026-05-13 23:20,46.40,EGLC 132320Z AUTO 27009KT 9999 NCD 08/04 Q1001
EGLC,2026-05-13 23:50,48.20,EGLC 132350Z AUTO 27011KT 9999 NCD 09/05 Q1001
EGLC,2026-05-14 00:20,46.40,EGLC 140020Z AUTO 28009KT 9999 NCD 08/05 Q1001
EGLC,2026-05-14 00:50,46.40,EGLC 140050Z AUTO 27009KT 9999 FEW036 08/05 Q1001
EGLC,2026-05-14 01:20,48.20,EGLC 140120Z AUTO 28009KT 9999 NCD 09/05 Q1001
EGLC,2026-05-14 01:50,48.20,EGLC 140150Z AUTO 28009KT 9999 NCD 09/05 Q1001
EGLC,2026-05-14 02:20,46.40,EGLC 140220Z AUTO 28008KT 9999 NCD 08/05 Q1001
EGLC,2026-05-14 02:50,46.40,EGLC 140250Z AUTO 28006KT 9999 NCD 08/05 Q1001
EGLC,2026-05-14 03:20,46.40,EGLC 140320Z AUTO 29007KT 9999 NCD 08/05 Q1001
EGLC,2026-05-14 03:50,46.40,EGLC 140350Z AUTO 29007KT 250V340 9999 NCD 08/05 Q1001
EGLC,2026-05-14 04:20,46.40,EGLC 140420Z AUTO 30006KT 270V330 9999 -RA FEW048 08/05 Q1001
EGLC,2026-05-14 04:50,46.40,EGLC 140450Z AUTO 29008KT 260V350 9999 FEW017 08/05 Q1001
EGLC,2026-05-14 05:20,46.40,EGLC 140520Z AUTO 30007KT 270V330 9999 SCT017 08/05 Q1001
EGLC,2026-05-14 05:50,46.40,EGLC 140550Z AUTO 32010KT 280V350 9999 BKN016 08/04 Q1001
EGLC,2026-05-14 06:20,46.40,EGLC 140620Z AUTO 31009KT 280V350 9999 BKN017 OVC022 08/04 Q1001
EGLC,2026-05-14 06:50,46.40,EGLC 140650Z AUTO 31011KT 280V350 9999 SCT018 08/04 Q1001
EGLC,2026-05-14 07:20,46.40,EGLC 140720Z AUTO 31010KT 290V350 9999 BKN021 BKN028 08/04 Q1001
EGLC,2026-05-14 07:50,48.20,EGLC 140750Z AUTO 31009KT 280V350 9999 BKN021 09/04 Q1002
EGLC,2026-05-14 08:20,48.20,EGLC 140820Z AUTO 32009KT 290V010 9999 BKN021 OVC037 09/04 Q1002
EGLC,2026-05-14 08:50,48.20,EGLC 140850Z AUTO 32009KT 280V360 9999 SCT022 BKN029 BKN033 09/04 Q1002
EGLC,2026-05-14 09:20,48.20,EGLC 140920Z AUTO 34007KT 310V040 9999 SCT025 BKN034 OVC047 09/04 Q1002
EGLC,2026-05-14 09:50,50.00,EGLC 140950Z AUTO 33008KT 280V360 9999 SCT027 SCT036 BKN047 10/04 Q1002
EGLC,2026-05-14 10:20,50.00,EGLC 141020Z AUTO 33008KT 280V360 9999 -RA SCT027 SCT032 BKN042 10/04 Q1001
EGLC,2026-05-14 10:50,48.20,EGLC 141050Z AUTO 32010KT 280V010 9999 -RA FEW028/// SCT035/// BKN043/// //////CB 09/04 Q1002
EGLC,2026-05-14 11:20,46.40,EGLC 141120Z AUTO 03007KT 320V080 4400 RA FEW019/// SCT031/// BKN046/// //////CB 08/05 Q1002
EGLC,2026-05-14 11:50,48.20,EGLC 141150Z AUTO 03004KT 290V080 9999 -RA FEW021/// SCT031/// BKN043/// //////CB 09/05 Q1002 RERA
EGLC,2026-05-14 12:20,48.20,EGLC 141220Z AUTO 34006KT 300V020 9999 FEW031/// SCT042/// //////TCU 09/04 Q1002
EGLC,2026-05-14 12:50,48.20,EGLC 141250Z AUTO 33005KT 300V360 9999 FEW022/// //////CB 09/05 Q1002
EGLC,2026-05-14 13:20,50.00,EGLC 141320Z AUTO 34004KT 280V030 9999 //////CB 10/04 Q1002
EGLC,2026-05-14 13:50,53.60,EGLC 141350Z AUTO 33006KT 290V020 9999 //////CB 12/03 Q1001
EGLC,2026-05-14 14:20,53.60,EGLC 141420Z AUTO 11010KT 9999 SCT036/// //////CB 12/05 Q1001
EGLC,2026-05-14 14:50,48.20,EGLC 141450Z 10010KT 9999 VCSH SCT024CB 09/05 Q1001 RESHRA
EGLC,2026-05-14 15:20,48.20,EGLC 141520Z 13007KT 9999 SCT024CB 09/06 Q1001
EGLC,2026-05-14 15:50,51.80,EGLC 141550Z AUTO VRB03KT 9999 //////TCU 11/05 Q1001
EGLC,2026-05-14 16:20,51.80,EGLC 141620Z AUTO 08006KT 050V110 9999 //////CB 11/05 Q1001
EGLC,2026-05-14 16:50,51.80,EGLC 141650Z AUTO 06006KT 310V110 9999 -RA FEW036/// SCT043/// //////CB 11/05 Q1002
EGLC,2026-05-14 17:20,48.20,EGLC 141720Z AUTO 10005KT 070V160 9999 -RA SCT029/// BKN046/// //////CB 09/05 Q1001 RESHGR RESHRA
EGLC,2026-05-14 17:50,50.00,EGLC 141750Z AUTO VRB02KT 9999 //////CB 10/04 Q1002
EGLC,2026-05-14 18:20,48.20,EGLC 141820Z AUTO VRB02KT 9999 NCD 09/05 Q1002
EGLC,2026-05-14 18:50,50.00,EGLC 141850Z AUTO 18004KT 110V230 9999 NCD 10/06 Q1002
EGLC,2026-05-14 19:20,48.20,EGLC 141920Z AUTO 23006KT 170V250 9999 NCD 09/06 Q1002
EGLC,2026-05-14 19:50,48.20,EGLC 141950Z AUTO 24005KT 9999 NCD 09/05 Q1003
EGLC,2026-05-14 20:20,48.20,EGLC 142020Z AUTO 18004KT 140V210 9999 //////TCU 09/06 Q1003
EGLC,2026-05-14 20:50,48.20,EGLC 142050Z AUTO 25003KT 230V310 9999 -RA FEW028/// BKN049/// //////CB 09/06 Q1003
EGLC,2026-05-14 21:20,48.20,EGLC 142120Z AUTO 27006KT 240V300 9999 FEW040 BKN048 09/06 Q1003 RESHGR
EGLC,2026-05-14 21:50,48.20,EGLC 142150Z AUTO 30005KT 9999 SCT044 09/06 Q1004
EGLC,2026-05-14 22:20,48.20,EGLC 142220Z AUTO 30006KT 270V340 9999 SCT040 09/05 Q1004
EGLC,2026-05-14 22:50,46.40,EGLC 142250Z AUTO 30003KT 270V340 9999 NCD 08/05 Q1004
EGLC,2026-05-14 23:20,46.40,EGLC 142320Z AUTO 30004KT 270V330 9999 NCD 08/05 Q1004
EGLC,2026-05-14 23:50,46.40,EGLC 142350Z AUTO 30004KT 9999 NCD 08/05 Q1004
EGLC,2026-05-15 00:20,46.40,EGLC 150020Z AUTO 31005KT 280V340 9999 BKN046 08/05 Q1004
EGLC,2026-05-15 01:20,46.40,EGLC 150120Z AUTO 31004KT 9999 NCD 08/05 Q1004
EGLC,2026-05-15 01:50,46.40,EGLC 150150Z AUTO 33005KT 280V010 9999 NCD 08/05 Q1004
EGLC,2026-05-15 02:20,46.40,EGLC 150220Z AUTO 34005KT 310V020 9999 NCD 08/05 Q1005
EGLC,2026-05-15 02:50,46.40,EGLC 150250Z AUTO 33004KT 270V040 9999 NCD 08/05 Q1005
EGLC,2026-05-15 03:20,44.60,EGLC 150320Z AUTO 34005KT 290V020 9999 NCD 07/05 Q1005
EGLC,2026-05-15 03:50,44.60,EGLC 150350Z AUTO 32004KT 280V350 9999 NCD 07/05 Q1005
EGLC,2026-05-15 04:20,44.60,EGLC 150420Z AUTO 32005KT 280V360 9999 FEW039 07/05 Q1006
EGLC,2026-05-15 04:50,44.60,EGLC 150450Z AUTO 31005KT 270V350 9999 FEW040 07/05 Q1006
EGLC,2026-05-15 05:20,44.60,EGLC 150520Z AUTO 32005KT 280V350 9999 NCD 07/05 Q1006
EGLC,2026-05-15 05:50,46.40,EGLC 150550Z AUTO 32005KT 220V010 9999 SCT044 08/04 Q1006
EGLC,2026-05-15 06:20,46.40,EGLC 150620Z AUTO 32004KT 280V010 9999 SCT044 08/04 Q1006
EGLC,2026-05-15 06:50,46.40,EGLC 150650Z AUTO 33003KT 240V060 9999 NCD 08/04 Q1007
EGLC,2026-05-15 07:20,48.20,EGLC 150720Z AUTO 33005KT 250V010 9999 FEW023 09/04 Q1007
EGLC,2026-05-15 07:50,48.20,EGLC 150750Z AUTO 33007KT 290V360 9999 SCT024 BKN028 09/04 Q1007
EGLC,2026-05-15 08:20,50.00,EGLC 150820Z AUTO 33007KT 270V020 9999 SCT025 10/04 Q1007
EGLC,2026-05-15 08:50,50.00,EGLC 150850Z AUTO 31009KT 280V350 9999 SCT030 10/03 Q1007
EGLC,2026-05-15 09:20,50.00,EGLC 150920Z AUTO 30009KT 260V330 9999 SCT034 10/02 Q1007
EGLC,2026-05-15 09:50,50.00,EGLC 150950Z AUTO 29008KT 260V320 9999 FEW035 10/03 Q1007
EGLC,2026-05-15 10:20,50.00,EGLC 151020Z AUTO 28010KT 250V310 9999 FEW035 10/03 Q1007
EGLC,2026-05-15 10:50,53.60,EGLC 151050Z AUTO 32009KT 260V360 9999 FEW036 SCT049 12/03 Q1007
EGLC,2026-05-15 11:20,51.80,EGLC 151120Z AUTO 28011KT 250V330 9999 SCT040 BKN046 11/02 Q1007
EGLC,2026-05-15 11:50,53.60,EGLC 151150Z AUTO 29010KT 260V320 9999 SCT042 12/04 Q1007
EGLC,2026-05-15 12:20,53.60,EGLC 151220Z AUTO 30010KT 270V360 9999 FEW044 12/03 Q1007
EGLC,2026-05-15 12:50,55.40,EGLC 151250Z AUTO 32008KT 280V350 9999 SCT046 13/02 Q1007
EGLC,2026-05-15 13:20,55.40,EGLC 151320Z AUTO 27011KT 9999 SCT048 13/02 Q1007
EGLC,2026-05-15 13:50,55.40,EGLC 151350Z AUTO 30008KT 270V330 9999 BKN048 13/01 Q1007
EGLC,2026-05-15 14:20,55.40,EGLC 151420Z AUTO 29009KT 250V320 9999 //////TCU 13/01 Q1007
EGLC,2026-05-15 14:50,57.20,EGLC 151450Z AUTO 30007KT 270V360 9999 NCD 14/M01 Q1007
EGLC,2026-05-15 15:20,57.20,EGLC 151520Z AUTO 33009KT 260V020 9999 NCD 14/M01 Q1007
EGLC,2026-05-15 15:50,57.20,EGLC 151550Z AUTO 33008KT 290V010 9999 NCD 14/M01 Q1006
EGLC,2026-05-15 16:20,57.20,EGLC 151620Z AUTO 33007KT 290V020 9999 NCD 14/M01 Q1006
EGLC,2026-05-15 16:50,57.20,EGLC 151650Z AUTO 33008KT 300V020 9999 NCD 14/M02 Q1007
EGLC,2026-05-15 17:20,57.20,EGLC 151720Z AUTO 02005KT 310V080 9999 NCD 14/M00 Q1007
EGLC,2026-05-15 17:50,55.40,EGLC 151750Z AUTO 35006KT 280V050 9999 NCD 13/M01 Q1007
EGLC,2026-05-15 18:20,55.40,EGLC 151820Z AUTO 33005KT 300V060 9999 NCD 13/M01 Q1007
EGLC,2026-05-15 18:50,55.40,EGLC 151850Z AUTO 36005KT 310V080 9999 NCD 13/M01 Q1007
EGLC,2026-05-15 19:20,55.40,EGLC 151920Z AUTO VRB04KT 9999 NCD 13/M00 Q1007
EGLC,2026-05-15 19:50,55.40,EGLC 151950Z AUTO VRB03KT 9999 NCD 13/M01 Q1007
EGLC,2026-05-15 20:20,53.60,EGLC 152020Z AUTO 04004KT 340V070 9999 NCD 12/M00 Q1008
EGLC,2026-05-15 20:50,53.60,EGLC 152050Z AUTO 03005KT 9999 NCD 12/M00 Q1008
EGLC,2026-05-15 21:20,53.60,EGLC 152120Z AUTO 03004KT 9999 NCD 12/00 Q1008
EGLC,2026-05-15 21:50,51.80,EGLC 152150Z AUTO 04003KT 9999 NCD 11/01 Q1008
EGLC,2026-05-15 22:20,51.80,EGLC 152220Z AUTO 07005KT 9999 NCD 11/02 Q1008
EGLC,2026-05-15 22:50,48.20,EGLC 152250Z AUTO 09007KT 9999 NCD 09/03 Q1008
EGLC,2026-05-15 23:20,50.00,EGLC 152320Z AUTO 07003KT 030V110 9999 NCD 10/04 Q1008
EGLC,2026-05-15 23:50,48.20,EGLC 152350Z AUTO VRB02KT 9999 NCD 09/05 Q1008
EGLC,2026-05-16 00:20,48.20,EGLC 160020Z AUTO VRB02KT 9999 NCD 09/05 Q1008
EGLC,2026-05-16 00:50,48.20,EGLC 160050Z AUTO 31003KT 9999 NCD 09/05 Q1008
EGLC,2026-05-16 01:20,48.20,EGLC 160120Z AUTO 29005KT 9999 NCD 09/04 Q1008
EGLC,2026-05-16 01:50,48.20,EGLC 160150Z AUTO 29006KT 9999 NCD 09/01 Q1008
EGLC,2026-05-16 02:20,46.40,EGLC 160220Z AUTO 28006KT 260V320 9999 NCD 08/01 Q1008
EGLC,2026-05-16 02:50,46.40,EGLC 160250Z AUTO 28006KT 9999 NCD 08/01 Q1008
EGLC,2026-05-16 03:20,44.60,EGLC 160320Z AUTO 27006KT 9999 NCD 07/01 Q1008
EGLC,2026-05-16 03:50,44.60,EGLC 160350Z AUTO 28006KT 9999 NCD 07/02 Q1008
EGLC,2026-05-16 04:20,44.60,EGLC 160420Z AUTO 22004KT 9999 NCD 07/01 Q1008
EGLC,2026-05-16 04:50,44.60,EGLC 160450Z AUTO 22005KT 9999 NCD 07/02 Q1008
EGLC,2026-05-16 05:20,44.60,EGLC 160520Z AUTO 24004KT 9999 NCD 07/02 Q1008
EGLC,2026-05-16 05:50,46.40,EGLC 160550Z AUTO 23005KT 9999 NCD 08/02 Q1008
EGLC,2026-05-16 06:20,48.20,EGLC 160620Z AUTO 22005KT 200V260 9999 NCD 09/02 Q1008
EGLC,2026-05-16 06:50,48.20,EGLC 160650Z AUTO 24007KT 9999 NCD 09/02 Q1008
EGLC,2026-05-16 07:20,48.20,EGLC 160720Z AUTO 24006KT 9999 NCD 09/02 Q1008
EGLC,2026-05-16 07:50,50.00,EGLC 160750Z AUTO 23006KT 200V270 9999 NCD 10/02 Q1008
EGLC,2026-05-16 08:20,51.80,EGLC 160820Z AUTO 26008KT 9999 NCD 11/03 Q1008
EGLC,2026-05-16 08:50,53.60,EGLC 160850Z AUTO 24009KT 9999 NCD 12/02 Q1008
EGLC,2026-05-16 09:20,55.40,EGLC 160920Z AUTO 25008KT 210V300 9999 FEW044 13/03 Q1008
EGLC,2026-05-16 09:50,55.40,EGLC 160950Z AUTO 26011KT 9999 BKN044 13/03 Q1008
EGLC,2026-05-16 10:20,55.40,EGLC 161020Z AUTO 26009KT 220V280 9999 BKN045 13/02 Q1008
EGLC,2026-05-16 10:50,57.20,EGLC 161050Z AUTO 25011KT 9999 SCT047 14/03 Q1008
EGLC,2026-05-16 11:20,57.20,EGLC 161120Z AUTO 26009KT 9999 BKN046 14/03 Q1008
EGLC,2026-05-16 11:50,57.20,EGLC 161150Z AUTO 25010KT 9999 OVC046 14/03 Q1008
EGLC,2026-05-16 12:20,59.00,EGLC 161220Z AUTO 25009KT 9999 BKN049 15/03 Q1008
EGLC,2026-05-16 12:50,57.20,EGLC 161250Z AUTO 26011KT 9999 NCD 14/05 Q1008
EGLC,2026-05-16 13:20,57.20,EGLC 161320Z AUTO 27011KT 9999 SCT048 14/04 Q1008
EGLC,2026-05-16 13:50,57.20,EGLC 161350Z AUTO 25012KT 9999 OVC046 14/05 Q1008
EGLC,2026-05-16 14:20,57.20,EGLC 161420Z AUTO 24011KT 9999 NCD 14/04 Q1008
EGLC,2026-05-16 14:50,57.20,EGLC 161450Z AUTO 24009KT 9999 NCD 14/04 Q1008
EGLC,2026-05-16 15:20,57.20,EGLC 161520Z AUTO 24010KT 9999 NCD 14/05 Q1008
EGLC,2026-05-16 15:50,57.20,EGLC 161550Z AUTO 23009KT 190V260 9999 SCT037 BKN048 14/05 Q1008
EGLC,2026-05-16 16:20,57.20,EGLC 161620Z AUTO 23011KT 190V280 9999 OVC035 14/06 Q1007
EGLC,2026-05-16 16:50,57.20,EGLC 161650Z AUTO 22010KT 190V260 9999 BKN035 OVC049 14/06 Q1007
EGLC,2026-05-16 17:20,55.40,EGLC 161720Z AUTO 23013KT 200V260 9999 -RA BKN033 BKN040 OVC047 13/07 Q1008
EGLC,2026-05-16 17:50,55.40,EGLC 161750Z AUTO 24010KT 9999 -RA BKN034 BKN041 13/08 Q1008
EGLC,2026-05-16 18:20,53.60,EGLC 161820Z AUTO 23007KT 9999 -RA SCT024 BKN028 12/09 Q1008
EGLC,2026-05-16 18:50,53.60,EGLC 161850Z AUTO 22007KT 190V260 9999 -RA SCT030 SCT042 12/09 Q1008
EGLC,2026-05-16 19:20,53.60,EGLC 161920Z AUTO 22006KT 190V250 9999 -RA FEW022 SCT037 12/09 Q1008
EGLC,2026-05-16 19:50,53.60,EGLC 161950Z AUTO 21006KT 9999 -RA NCD 12/09 Q1008
EGLC,2026-05-16 20:20,53.60,EGLC 162020Z AUTO 22006KT 9999 -RA BKN036 12/10 Q1008
EGLC,2026-05-16 20:50,53.60,EGLC 162050Z AUTO 21005KT 9999 -RA BKN036 12/10 Q1008
EGLC,2026-05-16 21:20,53.60,EGLC 162120Z AUTO 22005KT 9999 SCT040 12/10 Q1008
EGLC,2026-05-16 21:50,53.60,EGLC 162150Z AUTO 21006KT 9999 -RA FEW036 12/10 Q1008
EGLC,2026-05-16 22:20,53.60,EGLC 162220Z AUTO 22007KT 9999 BKN036 12/10 Q1008
EGLC,2026-05-16 22:50,53.60,EGLC 162250Z AUTO 22007KT 9999 FEW013 SCT031 12/10 Q1008
EGLC,2026-05-16 23:20,51.80,EGLC 162320Z AUTO 22006KT 9999 FEW014 BKN028 11/10 Q1008
EGLC,2026-05-16 23:50,53.60,EGLC 162350Z AUTO 22007KT 9999 BKN014 BKN022 12/10 Q1008
EGLC,2026-05-17 00:20,53.60,EGLC 170020Z AUTO 23008KT 200V260 9999 BKN013 12/10 Q1008
EGLC,2026-05-17 00:50,53.60,EGLC 170050Z AUTO 23007KT 190V250 9999 -RA BKN013/// BKN021/// //////TCU 12/10 Q1008
EGLC,2026-05-17 01:20,53.60,EGLC 170120Z AUTO 22006KT 190V250 9999 BKN012/// BKN026/// BKN040/// //////TCU 12/10 Q1008
EGLC,2026-05-17 01:50,51.80,EGLC 170150Z AUTO 24012KT 4200 RA BKN010/// BKN016/// //////TCU 11/09 Q1007
EGLC,2026-05-17 02:20,51.80,EGLC 170220Z AUTO 23007KT 200V270 9999 -RA FEW023/// OVC028/// //////TCU 11/09 Q1008 RERA
EGLC,2026-05-17 02:50,51.80,EGLC 170250Z AUTO 23006KT 9999 FEW015/// SCT032/// BKN045/// //////CB 11/09 Q1008
EGLC,2026-05-17 03:20,51.80,EGLC 170320Z AUTO 25008KT 9999 BKN014 11/09 Q1008
EGLC,2026-05-17 03:50,51.80,EGLC 170350Z AUTO 25008KT 9999 BKN014 OVC018 11/08 Q1008
EGLC,2026-05-17 04:20,51.80,EGLC 170420Z AUTO 24010KT 9999 OVC014 11/08 Q1008
EGLC,2026-05-17 04:50,51.80,EGLC 170450Z AUTO 26011KT 9999 BKN014 OVC020 11/08 Q1008
EGLC,2026-05-17 05:20,51.80,EGLC 170520Z AUTO 24007KT 9999 BKN013 11/08 Q1008
EGLC,2026-05-17 05:50,51.80,EGLC 170550Z AUTO 24009KT 9999 BKN012 11/09 Q1009
EGLC,2026-05-17 06:20,51.80,EGLC 170620Z AUTO 24008KT 9999 BKN011 11/09 Q1009
EGLC,2026-05-17 06:50,51.80,EGLC 170650Z AUTO 23006KT 9999 BKN012 BKN016 11/09 Q1009
EGLC,2026-05-17 07:20,53.60,EGLC 170720Z AUTO 23006KT 180V270 9999 FEW014 12/09 Q1009
EGLC,2026-05-17 07:50,53.60,EGLC 170750Z AUTO 22006KT 9999 FEW013 12/08 Q1010
EGLC,2026-05-17 08:20,55.40,EGLC 170820Z AUTO 25008KT 9999 NCD 13/09 Q1010
EGLC,2026-05-17 08:50,55.40,EGLC 170850Z AUTO 24008KT 220V280 9999 FEW019 13/08 Q1010
EGLC,2026-05-17 09:20,57.20,EGLC 170920Z AUTO 25008KT 9999 FEW027 14/07 Q1010
EGLC,2026-05-17 09:50,57.20,EGLC 170950Z AUTO 26008KT 9999 FEW029 SCT033 14/07 Q1010
EGLC,2026-05-17 10:20,57.20,EGLC 171020Z AUTO 25010KT 9999 FEW042 14/05 Q1010
EGLC,2026-05-17 10:50,57.20,EGLC 171050Z AUTO 25007KT 210V280 9999 NCD 14/05 Q1010
EGLC,2026-05-17 11:20,59.00,EGLC 171120Z AUTO 23008KT 200V280 9999 NCD 15/06 Q1010
EGLC,2026-05-17 11:50,62.60,EGLC 171150Z AUTO 23009KT 200V260 9999 NCD 17/05 Q1010
EGLC,2026-05-17 12:20,60.80,EGLC 171220Z AUTO 25009KT 200V280 9999 NCD 16/04 Q1010
EGLC,2026-05-17 12:50,62.60,EGLC 171250Z AUTO 22007KT 160V270 9999 NCD 17/03 Q1010
EGLC,2026-05-17 13:20,64.40,EGLC 171320Z AUTO 26010KT 220V280 9999 NCD 18/03 Q1010
EGLC,2026-05-17 13:50,62.60,EGLC 171350Z AUTO 25009KT 200V290 9999 NCD 17/03 Q1010
EGLC,2026-05-17 14:20,62.60,EGLC 171420Z AUTO 24009KT 200V260 9999 NCD 17/02 Q1010
EGLC,2026-05-17 14:50,64.40,EGLC 171450Z AUTO 26011KT 9999 NCD 18/03 Q1010
EGLC,2026-05-17 15:20,62.60,EGLC 171520Z AUTO 26010KT 230V290 9999 NCD 17/03 Q1009
EGLC,2026-05-17 15:50,62.60,EGLC 171550Z AUTO 26009KT 220V300 9999 NCD 17/02 Q1009
EGLC,2026-05-17 16:20,60.80,EGLC 171620Z AUTO 24009KT 200V260 9999 NCD 16/01 Q1009
EGLC,2026-05-17 16:50,60.80,EGLC 171650Z AUTO 23008KT 190V260 9999 NCD 16/01 Q1009
EGLC,2026-05-17 17:20,59.00,EGLC 171720Z AUTO 26013KT 9999 NCD 15/05 Q1010
